time,HEADWATER,TAILWATER,GAGE_1
556.0000000000,-2690.4,-1829.5,5021.3
557.0000000000,-2666.3,-1812.5,4980.2
558.0000000000,-2641.6,-1795.2,4938.2
559.0000000000,-2616.6,-1777.6,4895.6
560.0000000000,-2591.4,-1760.0,4852.8
561.0000000000,-2565.6,-1741.9,4809.0
562.0000000000,-2539.9,-1724.0,4765.3
563.0000000000,-2513.8,-1705.7,4720.9
564.0000000000,-2487.2,-1687.1,4675.8
565.0000000000,-2460.5,-1668.5,4630.5
566.0000000000,-2433.5,-1649.8,4584.8
567.0000000000,-2406.0,-1630.6,4538.1
568.0000000000,-2378.4,-1611.4,4491.4
569.0000000000,-2350.7,-1592.2,4444.5
570.0000000000,-2322.9,-1573.0,4397.4
571.0000000000,-2294.7,-1553.4,4349.6
572.0000000000,-2266.2,-1533.7,4301.5
573.0000000000,-2237.6,-1513.8,4252.9
574.0000000000,-2208.7,-1493.9,4204.0
575.0000000000,-2179.7,-1473.9,4155.2
576.0000000000,-2150.1,-1453.4,4105.1
577.0000000000,-2120.5,-1433.0,4055.1
578.0000000000,-2090.9,-1412.7,4005.1
579.0000000000,-2060.9,-1392.0,3954.5
580.0000000000,-2030.9,-1371.4,3904.0
581.0000000000,-2000.8,-1350.8,3853.1
582.0000000000,-1970.4,-1329.9,3801.8
583.0000000000,-1940.2,-1309.3,3751.1
584.0000000000,-1909.6,-1288.3,3699.5
585.0000000000,-1878.9,-1267.2,3647.7
586.0000000000,-1848.2,-1246.2,3596.0
587.0000000000,-1817.4,-1225.2,3544.2
588.0000000000,-1786.2,-1203.8,3491.7
589.0000000000,-1755.2,-1182.6,3439.5
590.0000000000,-1724.0,-1161.3,3387.0
591.0000000000,-1692.8,-1140.0,3334.5
592.0000000000,-1661.6,-1118.9,3282.1
593.0000000000,-1630.2,-1097.4,3229.2
594.0000000000,-1598.9,-1076.1,3176.7
595.0000000000,-1567.6,-1054.8,3124.1
596.0000000000,-1536.1,-1033.4,3071.2
597.0000000000,-1504.7,-1012.1,3018.5
598.0000000000,-1473.4,-990.91,2966.0
599.0000000000,-1442.2,-969.74,2913.6
