time,ARROBS_HEAD_K:2_I:2_J:15,ARROBS_HEAD_K:2_I:2_J:9,ARROBS_HEAD_K:2_I:3_J:8,ARROBS_HEAD_K:2_I:9_J:1,ARROBS_HEAD_K:2_I:13_J:10,ARROBS_HEAD_K:2_I:15_J:16,ARROBS_HEAD_K:2_I:21_J:10,ARROBS_HEAD_K:2_I:22_J:15,ARROBS_HEAD_K:2_I:24_J:4,ARROBS_HEAD_K:2_I:26_J:6,ARROBS_HEAD_K:2_I:29_J:15,ARROBS_HEAD_K:2_I:33_J:7,ARROBS_HEAD_K:2_I:34_J:10,ARROBS_HEAD_K:0_I:2_J:15,ARROBS_HEAD_K:0_I:2_J:9,ARROBS_HEAD_K:0_I:3_J:8,ARROBS_HEAD_K:0_I:9_J:1,ARROBS_HEAD_K:0_I:13_J:10,ARROBS_HEAD_K:0_I:15_J:16,ARROBS_HEAD_K:0_I:21_J:10,ARROBS_HEAD_K:0_I:22_J:15,ARROBS_HEAD_K:0_I:24_J:4,ARROBS_HEAD_K:0_I:26_J:6,ARROBS_HEAD_K:0_I:29_J:15,ARROBS_HEAD_K:0_I:33_J:7,ARROBS_HEAD_K:0_I:34_J:10
10508.00000000,35.30916607,35.82707936,35.89567985,36.56189920,35.37431651,35.12410415,35.30025887,35.00864469,35.69831929,35.48620541,34.91738643,35.20502008,35.00426540,35.28406606,35.83900447,35.90765266,36.57110918,35.38673409,35.13718324,35.31237482,34.98945562,35.70940922,35.49725399,34.89973437,35.21697131,35.01711798
10509.00000000,35.31403769,35.83399394,35.90287953,36.57160036,35.38020373,35.12900065,35.30641792,35.01348072,35.70636359,35.49355310,34.92202023,35.21108759,35.00943585,35.28877366,35.84596064,35.91489584,36.58083388,35.39266744,35.14211596,35.31858194,34.99415326,35.71750514,35.50465575,34.90424125,35.22309385,35.02234398
10510.00000000,35.31884028,35.84082735,35.90999768,36.58123622,35.38600588,35.13382075,35.31248948,35.01824426,35.71431780,35.50081088,34.92657772,35.21706243,35.01453292,35.29341406,35.85283522,35.92205716,36.59049361,35.39851372,35.14697057,35.32469969,34.99877750,35.72551055,35.51196400,34.90867281,35.22912022,35.02748382
10511.00000000,35.32355913,35.84756514,35.91701965,36.59079087,35.39170603,35.13854817,35.31845624,35.02291501,35.72216614,35.50795801,34.93104227,35.22292594,35.01951862,35.29797267,35.85961342,35.92912166,36.60007245,35.40425764,35.15173200,35.33071254,35.00331226,35.73340998,35.51916236,34.91301387,35.23503503,35.03251693
10512.00000000,35.32818749,35.85419905,35.92393729,36.60025582,35.39729870,35.14317751,35.32431327,35.02749044,35.72990077,35.51499052,34.93540893,35.22867164,35.02439498,35.30244273,35.86628741,35.93608152,36.60956191,35.40989263,35.15639378,35.33661407,35.00775223,35.74119551,35.52624442,34.91725831,35.24083113,35.03743805
10513.00000000,35.33271403,35.86071661,35.93073790,36.60961745,35.40277091,35.14769659,35.33004698,35.03195761,35.73750873,35.52189476,34.93966539,35.23428556,35.02914604,35.30681273,35.87284437,35.94292379,36.61894828,35.41540617,35.16094390,35.34239152,35.01208573,35.74885399,35.53319747,34.92139439,35.24649524,35.04223375
10514.00000000,35.33716823,35.86714734,35.93745099,36.61890429,35.40815135,35.15213461,35.33568591,35.03634378,35.74501862,35.52869696,34.94384163,35.23980099,35.03380757,35.31111231,35.87931377,35.94967790,36.62826010,35.42082751,35.16541206,35.34807393,35.01634127,35.75641430,35.54004934,34.92545199,35.25205854,35.04693650
10515.00000000,35.34151638,35.87345700,35.94404202,36.62808123,35.41340687,35.15645899,35.34119721,35.04061793,35.75239606,35.53536452,34.94790475,35.24518134,35.03833895,35.31530849,35.88566183,35.95630981,36.63746259,35.42612322,35.16976543,35.35362796,35.02048660,35.76384222,35.54676625,34.92939852,35.25748686,35.05151052
10516.00000000,35.34579083,35.87967762,35.95054315,36.63717938,35.41857216,35.16070234,35.34661536,35.04481484,35.75967363,35.54193520,34.95188670,35.25046463,35.04279040,35.31943296,35.89192006,35.96285107,36.64658640,35.43132644,35.17403629,35.35908665,35.02455505,35.77116941,35.55338269,34.93326575,35.26281464,35.05599595
10517.00000000,35.34994561,35.88576116,35.95690627,36.64615033,35.42359599,35.16481697,35.35188914,35.04888212,35.76680185,35.54835107,34.95574123,35.25559393,35.04708234,35.32343972,35.89804065,35.96925380,36.65558310,35.43638850,35.17817740,35.36440131,35.02849820,35.77834737,35.55984725,34.93700763,35.26799089,35.06033276
10518.00000000,35.35401504,35.89174279,35.96316634,36.65502740,35.42851559,35.16883818,35.35705530,35.05285817,35.77381596,35.55465336,34.95950239,35.26061118,35.05127425,35.32736377,35.90405861,35.97555289,36.66448642,35.44134501,35.18222408,35.36960728,35.03235173,35.78541079,35.56619624,34.94065868,35.27305256,35.06456258
10519.00000000,35.35799641,35.89761866,35.96931949,36.66380659,35.43332613,35.17276311,35.36210916,35.05673799,35.78071124,35.56083332,34.96316884,35.26551140,35.05535522,35.33120200,35.90997026,35.98174457,36.67329200,35.44619212,35.18617335,35.37470065,35.03611200,35.79235540,35.57242413,34.94421671,35.27799635,35.06868135
10520.00000000,35.36187860,35.90337783,35.97535463,36.67247541,35.43801731,35.17658021,35.36704012,35.06051117,35.78747648,35.56688229,34.96672782,35.27028323,35.05931591,35.33494359,35.91576442,35.98781756,36.68198753,35.45091887,35.19001403,35.37967031,35.03976804,35.79916961,35.57852002,34.94767008,35.28281103,35.07267850
10521.00000000,35.36567777,35.90903568,35.98128706,36.68104867,35.44260660,35.18030704,35.37186557,35.06419698,35.79412757,35.57281951,34.97019757,35.27494878,35.06318711,35.33860445,35.92145666,35.99378732,36.69058772,35.45554201,35.19376278,35.38453285,35.04333748,35.80586902,35.58450156,34.95103571,35.28751561,35.07657785
10522.00000000,35.36936080,35.91455772,35.98708230,36.68949110,35.44705993,35.18391009,35.37655189,35.06776156,35.80062974,35.57860948,34.97354435,35.27947037,35.06692064,35.34215147,35.92701244,35.99961929,36.69905724,35.46002781,35.19738618,35.38925473,35.04678748,35.81241899,35.59033473,34.95428044,35.29207561,35.08034183
10523.00000000,35.37295223,35.91996888,35.99276601,36.69782976,35.45139939,35.18741382,35.38112092,35.07122527,35.80700650,35.58426799,34.97679395,35.28387195,35.07053406,35.34561048,35.93245747,36.00533953,36.70742252,35.46440092,35.20091018,35.39386055,35.05014199,35.81884445,35.59604082,34.95743083,35.29651624,35.08399079
10524.00000000,35.37645857,35.92527544,35.99834206,36.70606183,35.45563209,35.19082283,35.38557860,35.07459478,35.81326362,35.58980866,34.97994919,35.28815824,35.07404306,35.34898534,35.93779555,36.01095074,36.71568296,35.46866501,35.20433782,35.39835334,35.05340403,35.82514852,35.60162522,34.96048916,35.30084023,35.08753084
10525.00000000,35.37984378,35.93043923,36.00377427,36.71415536,35.45972440,35.19410389,35.38989277,35.07784096,35.81936452,35.59519736,34.98297785,35.29229806,35.07742070,35.35224227,35.94299120,36.01641795,36.72380421,35.47278690,35.20763585,35.40270039,35.05654285,35.83129624,35.60705529,34.96342276,35.30501523,35.09093347
10526.00000000,35.38313257,35.93548540,36.00908705,36.72213224,35.46369880,35.19728084,35.39408517,35.08098397,35.82533306,35.60045438,34.98590396,35.29632018,35.08069466,35.35540550,35.94806835,36.02176500,36.73180906,35.47679028,35.21082858,35.40692522,35.05958192,35.83731114,35.61235388,34.96625617,35.30906855,35.09422723
10527.00000000,35.38630722,35.94039630,36.01426326,36.72997484,35.46753537,35.20033650,35.39813551,35.08400578,35.83114938,35.60555570,34.98871253,35.30019082,35.08381515,35.35845831,35.95300997,36.02697505,36.73967996,35.48065680,35.21389948,35.41100923,35.06250394,35.84317482,35.61750015,34.96897412,35.31297640,35.09738069
10528.00000000,35.38938123,35.94518232,36.01931174,36.73769101,35.47125044,35.20328116,35.40206085,35.08691846,35.83682775,35.61052390,34.99140915,35.30393461,35.08682615,35.36141143,35.95782514,36.03205640,36.74742433,35.48439799,35.21685759,35.41496417,35.06531859,35.84889772,35.62250756,34.97158400,35.31675206,35.10041342
10529.00000000,35.39233900,35.94982942,36.02421957,36.74526673,35.47482573,35.20610238,35.40584185,35.08970887,35.84235059,35.61533633,34.99398532,35.30753046,35.08969123,35.36425208,35.96250088,36.03699639,36.75502851,35.48799986,35.21969100,35.41877563,35.06801388,35.85446570,35.62736088,34.97407501,35.32038085,35.10330583
10530.00000000,35.39519038,35.95434576,36.02899464,36.75270960,35.47827423,35.20880993,35.40949263,35.09238984,35.84772761,35.62000898,34.99644963,35.31099440,35.09244580,35.36698928,35.96704537,36.04180314,36.76250002,35.49147259,35.22240910,35.42245419,35.07060079,35.85988716,35.63207119,34.97645664,35.32387425,35.10607712
10531.00000000,35.39795053,35.95874784,36.03365321,36.76003457,35.48160625,35.21141738,35.41302230,35.09496750,35.85297292,35.62454466,34.99881637,35.31433627,35.09508039,35.36963853,35.97147470,36.04649259,36.76985381,35.49483004,35.22502709,35.42601324,35.07309117,35.86517706,35.63664898,34.97874402,35.32724643,35.10873515
10532.00000000,35.40059288,35.96300663,36.03816635,36.76721241,35.48480021,35.21390092,35.41641008,35.09742711,35.85805974,35.62893085,35.00106109,35.31752686,35.09758204,35.37217262,35.97576019,36.05103608,36.77706058,35.49804631,35.22751858,35.42942709,35.07546187,35.87030736,35.64107131,34.98091091,35.33046777,35.11125563
10533.00000000,35.40314095,35.96714720,36.04255884,36.77426644,35.48787630,35.21628174,35.41967556,35.09978281,35.86301100,35.63318020,35.00320533,35.32059456,35.09996510,35.37461568,35.97992646,36.05545807,36.78414373,35.50114485,35.22990723,35.43271899,35.07773441,35.87530186,35.64535922,34.98298088,35.33356411,35.11365979
10534.00000000,35.40555189,35.97112405,36.04678522,36.78115084,35.49079082,35.21851738,35.42277505,35.10199503,35.86778140,35.63725055,35.00520739,35.32348795,35.10218164,35.37692435,35.98392829,36.05971324,36.79105727,35.50408075,35.23214898,35.43584393,35.07986575,35.88011504,35.64946745,34.98491085,35.33648777,35.11589945
10535.00000000,35.40787683,35.97498958,36.05089780,36.78791671,35.49359826,35.22066026,35.42576325,35.10411782,35.87242389,35.64119948,35.00711832,35.32627037,35.10430785,35.37915041,35.98781800,36.06385389,36.79785251,35.50690765,35.23429670,35.43885559,35.08190939,35.88479939,35.65345098,34.98675274,35.33929550,35.11803782
10536.00000000,35.41007365,35.97870014,36.05485284,36.79451973,35.49625291,35.22266683,35.42859424,35.10610424,35.87689362,35.64497589,35.00889578,35.32888787,35.10626857,35.38125136,35.99155192,36.06783626,36.80448493,35.50958140,35.23630706,35.44170977,35.08382105,35.88931069,35.65726362,34.98846390,35.34194055,35.12002027
10537.00000000,35.41214736,35.98225966,36.05865418,36.80096282,35.49876147,35.22454346,35.43127466,35.10796459,35.88119534,35.64859106,35.01054567,35.33134504,35.10808550,35.38323223,35.99513399,36.07166416,36.81095752,35.51210711,35.23818539,35.44441150,35.08560771,35.89365301,35.66091181,34.99004982,35.34442558,35.12185450
10538.00000000,35.41413290,35.98570429,36.06233791,36.80728132,35.50115676,35.22632381,35.43383719,35.10972700,35.88536351,35.65207116,35.01210224,35.33368201,35.10978909,35.38512859,35.99860045,36.07537379,36.81730566,35.51451994,35.23996731,35.44699582,35.08730241,35.89786181,35.66442793,34.99154599,35.34678835,35.12357573
10539.00000000,35.41597167,35.98897341,36.06584327,36.81341344,35.50338151,35.22794951,35.43622461,35.11133808,35.88933813,35.65536327,35.01350647,35.33583013,35.11131443,35.38688118,36.00189037,36.07890412,36.82346742,35.51676012,35.24159285,35.44940296,35.08884724,35.90187610,35.66775312,34.99289274,35.34896452,35.12512030
10540.00000000,35.41771245,35.99211591,36.06921917,36.81940749,35.50548439,35.22947043,35.43848554,35.11284659,35.89316796,35.65851542,35.01480878,35.33784821,35.11272742,35.38853927,36.00505303,36.08230436,36.82949125,35.51887738,35.24311210,35.45168259,35.09029223,35.90574504,35.67093719,34.99414014,35.35100679,35.12654493
10541.00000000,35.41933797,35.99511399,36.07244770,36.82524488,35.50744720,35.23086837,35.44060184,35.11423274,35.89683457,35.66150657,35.01599087,35.33971444,35.11400000,35.39008544,36.00807048,36.08555651,36.83535844,35.52085380,35.24450745,35.45381682,35.09161896,35.90945034,35.67396084,34.99527054,35.35289683,35.12783003
10542.00000000,35.42084280,35.99796221,36.07552334,36.83091872,35.50926605,35.23213864,35.44256951,35.11549388,35.90033261,35.66433527,35.01704755,35.34142673,35.11513258,35.39151437,36.01093707,36.08865481,36.84106218,35.52268453,35.24577371,35.45580073,35.09282304,35.91298619,35.67681975,34.99627863,35.35463059,35.12897208
10543.00000000,35.42223007,36.00066284,36.07844828,36.83643083,35.51094144,35.23328377,35.44438874,35.11663013,35.90366362,35.66699903,35.01798216,35.34298355,35.11611862,35.39282914,36.01365528,36.09160169,36.84660418,35.52437153,35.24691375,35.45763611,35.09390649,35.91635464,35.67951466,34.99716763,35.35620927,35.12997010
10544.00000000,35.42351793,36.00323454,36.08124107,36.84179878,35.51249378,35.23432259,35.44608013,35.11766185,35.90684627,35.66951928,35.01881316,35.34440916,35.11699067,35.39404808,36.01624372,36.09441565,36.85200211,35.52593406,35.24794642,35.45934223,35.09488829,35.91957408,35.68206472,34.99795609,35.35765380,35.13084822
10545.00000000,35.42467911,36.00564874,36.08387319,36.84699348,35.51389494,35.23522768,35.44761540,35.11856181,35.90985208,35.67186790,35.01951316,35.34567068,35.11770971,35.39514361,36.01867387,36.09706816,36.85722674,35.52734415,35.24884397,35.46089103,35.09574113,35.92261594,35.68444191,34.99861647,35.35893454,35.13157514
10546.00000000,35.42573590,36.00792784,36.08636695,36.85203598,35.51516808,35.23602269,35.44901776,35.11935486,35.91270342,35.67406926,35.02010626,35.34679552,35.11831191,35.39613811,36.02096800,36.09958142,36.86229928,35.52862470,35.24962966,35.46230543,35.09648887,35.92550245,35.68666976,34.99917212,35.36007582,35.13217895
10547.00000000,35.42666889,36.01005238,36.08870256,36.85690577,35.51629278,35.23668636,35.45026683,35.12001609,35.91538012,35.67609901,35.02057014,35.34775900,35.11876103,35.39701248,36.02310671,36.10193582,36.86719927,35.52975614,35.25028360,35.46356584,35.09711023,35.92821380,35.68872697,34.99960280,35.36105650,35.13263433
10548.00000000,35.42747118,36.01201267,36.09087099,36.86159501,35.51726055,35.23721157,35.45135365,35.12054144,35.91787280,35.67795015,35.02089971,35.34855471,35.11905549,35.39775923,36.02508062,36.10412228,36.87191784,35.53072967,35.25079752,35.46466326,35.09759824,35.93074064,35.69060466,34.99990155,35.36186819,35.13293334
10549.00000000,35.42816248,36.01383043,36.09289293,36.86612216,35.51809435,35.23762079,35.45230191,35.12095310,35.92020314,35.67964739,35.02111477,35.34920796,35.11922977,35.39839879,36.02691076,36.10616134,36.87647449,35.53156715,35.25119350,35.46561980,35.09797468,35.93310391,35.69232554,35.00008890,35.36253406,35.13310418
10550.00000000,35.42873768,36.01550109,36.09476447,36.87047901,35.51878694,35.23790762,35.45310380,35.12124201,35.92236493,35.68117840,35.02121140,35.34970940,35.11925799,35.39892617,36.02859262,36.10804862,36.88086211,35.53226315,35.25146641,35.46642984,35.09823337,35.93529823,35.69388201,35.00016071,35.36304826,35.13313490
10551.00000000,35.42920777,36.01703373,36.09649420,36.87467740,35.51935001,35.23808239,35.45377044,35.12142278,35.92436823,35.68255943,35.02119913,35.35007281,35.11917067,35.39935175,36.03013592,36.10979380,36.88509062,35.53282830,35.25162636,35.46710366,35.09838592,35.93733344,35.69528595,35.00012695,35.36342230,35.13304250
10552.00000000,35.42954351,36.01839818,36.09805199,36.87868615,35.51975378,35.23811655,35.45427293,35.12146312,35.92618329,35.68375797,35.02104857,35.35026433,35.11892209,35.39964629,36.03151021,36.11136625,36.88912914,35.53323278,35.25164403,35.46761171,35.09840198,35.93917935,35.69650678,34.99995807,35.36362470,35.13279227
10553.00000000,35.42976244,36.01961312,36.09945667,36.88252213,35.52001596,35.23802784,35.45462862,35.12138175,35.92782739,35.68479128,35.02077869,35.35030604,35.11853942,35.39982793,36.03273390,36.11278443,36.89299494,35.53349479,35.25153781,35.46797214,35.09829990,35.94085377,35.69756208,34.99967282,35.36367507,35.13240481
10554.00000000,35.42985469,36.02066747,36.10069686,36.88617322,35.52012587,35.23780596,35.45482660,35.12116901,35.92928950,35.68564878,35.02037954,35.35018670,35.11801002,35.39988644,36.03379607,36.11403727,36.89667597,35.53360352,35.25129715,35.46817399,35.09806962,35.94234548,35.69844079,34.99926120,35.36356312,35.13186948
10555.00000000,35.42983241,36.02157252,36.10178404,36.88965256,35.52009616,35.23746368,35.45487966,35.12083708,35.93058104,35.68634164,35.01986344,35.34992022,35.11735077,35.39983423,36.03470857,36.11513669,36.90018455,35.53357160,35.25093488,35.46822988,35.09772369,35.94366632,35.69915465,34.99873586,35.36330210,35.13120117
10556.00000000,35.42969650,36.02232975,36.10271902,36.89295745,35.51992589,35.23700024,35.45478681,35.12038373,35.93170303,35.68686840,35.01923011,35.34950676,35.11655447,35.39967191,36.03547202,36.11608294,36.90351934,35.53339877,35.25045095,35.46813954,35.09726111,35.94481663,35.69970274,34.99809685,35.36289287,35.13039746
10557.00000000,35.42945002,36.02294352,36.10350692,36.89609102,35.51962232,35.23642123,35.45455519,35.11981931,35.93265994,35.68724183,35.01848459,35.34895291,35.11564212,35.39940284,36.03609062,36.11688051,36.90668293,35.53309025,35.24984981,35.46790812,35.09668827,35.94580051,35.70009273,34.99734835,35.36234081,35.12946968
10558.00000000,35.42906860,36.02338428,36.10411813,36.89902889,35.51915709,35.23570095,35.45415637,35.11911314,35.93342199,35.68742543,35.01760185,35.34822783,35.11456658,35.39900203,36.03653660,36.11750165,36.90964946,35.53261946,35.24910591,35.46750896,35.09597834,35.94659006,35.70029511,34.99646536,35.36161810,35.12838445
10559.00000000,35.42857769,36.02368305,36.10458275,36.90179516,35.51856021,35.23486628,35.45362079,35.11829711,35.93402150,35.68745787,35.01660696,35.34736360,35.11337796,35.39849596,36.03683845,36.11797447,36.91244485,35.53201488,35.24824655,35.46697072,35.09516015,35.94721437,35.70034134,34.99547414,35.36075366,35.12717736
10560.00000000,35.42795325,36.02381156,36.10487311,36.90436278,35.51780173,35.23389128,35.45291801,35.11733951,35.93442772,35.68730034,35.01547719,35.34632956,35.11202393,35.39785975,36.03696964,36.11827250,36.91504182,35.53124913,35.24724589,35.46626587,35.09420621,35.94764588,35.70020095,34.99435043,35.35972000,35.12581290
10561.00000000,35.42722783,36.02380354,36.10502277,36.90676531,35.51691857,35.23281030,35.45208505,35.11627845,35.93467594,35.68699377,35.01424500,35.34516743,35.11056668,35.39712633,36.03696345,36.11842900,36.91747331,35.53035675,35.24613789,35.46542891,35.09315091,35.94791825,35.69990903,34.99312742,35.35855405,35.12433472
10562.00000000,35.42637262,36.02362962,36.10500220,36.90897149,35.51588177,35.23159422,35.45109291,35.11508573,35.93473687,35.68651153,35.01288130,35.34384546,35.10896950,35.39626673,36.03679037,36.11841429,36.91970860,35.52930901,35.24489346,35.46443109,35.09196627,35.94800214,35.69943831,34.99177607,35.35722685,35.12271458
10563.00000000,35.42540020,36.02330246,36.10482421,36.91099399,35.51470282,35.23025619,35.44995343,35.11377154,35.93462213,35.68586092,35.01139991,35.34237617,35.10723833,35.39529361,36.03646299,36.11824114,36.92175972,35.52811831,35.24352565,35.46328497,35.09066426,35.94790968,35.69879979,34.99030963,35.35575116,35.12096214
10564.00000000,35.42431882,36.02283015,36.10449670,36.91283989,35.51338916,35.22880345,35.44867361,35.11234239,35.93433977,35.68504838,35.00980832,35.34077030,35.10538482,35.39421533,36.03598973,36.11791776,36.92363432,35.52679263,35.24204267,35.46199837,35.08925203,35.94764908,35.69800021,34.98873641,35.35413687,35.11908623
10565.00000000,35.42311056,36.02219438,36.10400132,36.91449006,35.51192481,35.22721906,35.44723761,35.11078469,35.93387202,35.68406153,35.00808938,35.33900953,35.10339701,35.39301374,36.03535199,36.11742552,36.92531296,35.52531433,35.24042653,35.46055367,35.08771300,35.94720189,35.69702321,34.98703857,35.35236606,35.11707182
10566.00000000,35.42178655,36.02140583,36.10334875,36.91595467,35.51032032,35.22551432,35.44565605,35.10910869,35.93322955,35.68290968,35.00625480,35.33710594,35.10128524,35.39170000,36.03456061,36.11677522,36.92680586,35.52369468,35.23868868,35.45896218,35.08605868,35.94657904,35.69588002,34.98522774,35.35045065,35.11493123
10567.00000000,35.42035024,36.02046860,36.10254304,36.91723712,35.50857733,35.22369139,35.44393044,35.10731307,35.93241537,35.68159064,35.00430697,35.33506402,35.09904498,35.39027793,36.03361970,36.11597095,36.92811643,35.52193675,35.23683251,35.45722689,35.08429061,35.94578410,35.69457172,34.98330742,35.34839546,35.11266484
10568.00000000,35.41879430,36.01937511,36.10157652,36.91832867,35.50669074,35.22174451,35.44205591,35.10539587,35.93142256,35.68010299,35.00224023,35.33287557,35.09667744,35.38873992,36.03252156,36.11500493,36.92923605,35.52003356,35.23485095,35.45534095,35.08240279,35.94480947,35.69309229,34.98127064,35.34619283,35.11026771
10569.00000000,35.41713559,36.01814128,36.10046516,36.91924560,35.50467946,35.21969094,35.44005104,35.10337720,35.93026824,35.67846950,35.00007101,35.33055858,35.09420702,35.38710239,36.03128230,36.11389327,36.93018058,35.51800315,35.23276105,35.45332225,35.08041419,35.94367191,35.69146215,34.97913408,35.34385993,35.10776161
10570.00000000,35.41535264,36.01674588,36.09918760,36.91996490,35.50251818,35.21750840,35.43789040,35.10122817,35.92892948,35.67665762,34.99777821,35.32808911,35.09159375,35.38534408,36.02988036,36.11261433,36.93092739,35.51582277,35.23054121,35.45114793,35.07830083,35.94234929,35.68965607,34.97687660,35.34137432,35.10511806
10571.00000000,35.41346325,36.01520717,36.09776214,36.92050477,35.50022666,35.21521512,35.43559428,35.09896964,35.92742520,35.67468939,34.99537987,35.32548888,35.08886912,35.38348326,36.02833436,36.11118672,36.93149458,35.51351126,35.22821000,35.44883704,35.07608133,35.94086032,35.68769281,34.97451673,35.33875600,35.10235920
10572.00000000,35.41145734,36.01351469,36.09617825,36.92085405,35.49779350,35.21280042,35.43315112,35.09658986,35.92574435,35.67255197,34.99286589,35.32274663,35.08601629,35.38150951,36.02663372,36.10959982,36.93187095,35.51105765,35.22575670,35.44637863,35.07374457,35.93919415,35.68556063,34.97204416,35.33599463,35.09947284
10573.00000000,35.40932525,36.01165787,36.09442538,36.92100161,35.49521295,35.21025651,35.43055544,35.09408692,35.92387825,35.67024628,34.99022783,35.31985178,35.08303797,35.37941303,36.02476789,36.10784307,36.93204534,35.50845367,35.22317210,35.44376459,35.07128430,35.93734104,35.68325428,34.96944972,35.33307977,35.09645452
10574.00000000,35.40708624,36.00965660,36.09252326,36.92096621,35.49249905,35.20760038,35.42782067,35.09146910,35.92184450,35.66777730,34.98748311,35.31682335,35.07993002,35.37721318,36.02275653,36.10593604,36.93203657,35.50571710,35.22047509,35.44101244,35.06871603,35.93531992,35.68078841,34.96675208,35.33003068,35.09331438
10575.00000000,35.40472950,36.00749946,36.09046052,36.92073628,35.48964383,35.20482279,35.42493918,35.08873251,35.91963278,35.66514172,34.98462309,35.31364924,35.07669533,35.37489919,36.02058852,36.10386760,36.93183299,35.50283766,35.21765521,35.43811198,35.06603073,35.93311983,35.67815359,34.96394144,35.32683571,35.09004413
10576.00000000,35.40225621,36.00518763,36.08823833,36.92031225,35.48664952,35.20192484,35.42191261,35.08587855,35.91724487,35.66234324,34.98164804,35.31033657,35.07334506,35.37247220,36.01826487,36.10163874,36.93143502,35.49981733,35.21471382,35.43506489,35.06323039,35.93074221,35.67535295,34.96101878,35.32349867,35.08665132
10577.00000000,35.39968853,36.00274372,36.08587921,36.91971613,35.48353832,35.19892997,35.41876520,35.08292995,35.91470308,35.65940259,34.97858197,35.30690714,35.06989775,35.36995442,36.01580836,36.09927218,36.93086480,35.49667913,35.21167426,35.43189512,35.06033800,35.92820985,35.67240934,34.95800726,35.32004329,35.08315978
10578.00000000,35.39699668,36.00013733,36.08335276,36.91891693,35.48027966,35.19580728,35.41546468,35.07985448,35.91197709,35.65628830,34.97539383,35.30332501,35.06631118,35.36731583,36.01318842,36.09673735,36.93009117,35.49339254,35.20850598,35.42857172,35.05732256,35.92549227,35.66929167,34.95487657,35.31643658,35.07953333
10579.00000000,35.39420050,35.99738877,36.08067935,36.91793466,35.47689235,35.19257621,35.41202951,35.07667011,35.90908676,35.65301728,34.97210403,35.29961252,35.06260728,35.36457657,36.01042552,36.09405471,36.92913413,35.48997726,35.20522900,35.42511400,35.05420283,35.92260972,35.66601843,34.95164705,35.31269889,35.07579054
10580.00000000,35.39129624,35.99449411,36.07785481,36.91676422,35.47337440,35.18923387,35.40845966,35.07337711,35.90602826,35.64959044,34.96870844,35.29576487,35.05878682,35.36173253,36.00751554,36.09122003,36.92798877,35.48642981,35.20183955,35.42151931,35.05097621,35.91955804,35.66258698,34.94831455,35.30882560,35.07192883
10581.00000000,35.38828676,35.99145628,36.07488220,36.91540842,35.46972855,35.18578330,35.40475620,35.06997722,35.90280480,35.64600937,34.96521107,35.29178609,35.05485250,35.35878667,36.00446155,36.08823640,36.92665768,35.48275347,35.19834090,35.41779044,35.04764566,35.91634040,35.65900046,34.94488253,35.30482010,35.06795189
10582.00000000,35.38517684,35.98828003,36.07176632,36.91387170,35.46596294,35.18223092,35.40092796,35.06648070,35.89942281,35.64228745,34.96161742,35.28768475,35.05082375,35.35574376,36.00126843,36.08510874,36.92514539,35.47895496,35.19473890,35.41393427,35.04421879,35.91296265,35.65526820,34.94135640,35.30068942,35.06387252
10583.00000000,35.38195276,35.98495189,36.06849356,36.91213975,35.46205861,35.17856025,35.39695656,35.06286344,35.89586632,35.63839561,34.95791238,35.28344101,35.04665682,35.35259006,35.99792246,36.08182324,36.92343751,35.47501864,35.19101867,35.40993550,35.04067793,35.90941018,35.65137063,34.93772200,35.29641753,35.05966514
10584.00000000,35.37862226,35.98147892,36.06507092,36.91021876,35.45802668,35.17478116,35.39285182,35.05914149,35.89214417,35.63435362,34.95410432,35.27906588,35.04238189,35.34933284,35.99443061,36.07838684,36.92154030,35.47095261,35.18718825,35.40580176,35.03703265,35.90569048,35.64731841,34.93398666,35.29201239,35.05534289
10585.00000000,35.37518533,35.97786131,36.06149878,36.90810938,35.45386686,35.17089363,35.38861417,35.05531254,35.88825655,35.63015773,34.95019429,35.27455950,35.03799086,35.34597283,35.99079362,36.07480036,36.91945438,35.46675795,35.18324864,35.40153424,35.03328358,35.90180457,35.64311208,34.93015167,35.28747518,35.05090531
10586.00000000,35.37164842,35.97410601,36.05778379,36.90581695,35.44958547,35.16690317,35.38425042,35.05138193,35.88420978,35.62581407,34.94618690,35.26992823,35.03349118,35.34251588,35.98701772,36.07106987,36.91718505,35.46244070,35.17920548,35.39713931,35.02943619,35.89775843,35.63875727,34.92622242,35.28281200,35.04635822
10587.00000000,35.36800623,35.97020724,36.05392036,36.90333602,35.44517777,35.16280561,35.37975541,35.04734627,35.87999886,35.62131879,34.94207873,35.26516753,35.02888050,35.33895690,35.98309769,36.06719022,36.91472687,35.45799611,35.17505410,35.39261215,35.02548589,35.89354718,35.63424955,34.92219428,35.27801824,35.04169804
10588.00000000,35.36426467,35.96617130,36.04991472,36.90067222,35.44064780,35.15860587,35.37513292,35.04320768,35.87562906,35.61667258,34.93787508,35.26028259,35.02415575,35.33530180,35.97903968,36.06316752,36.91208548,35.45342938,35.17080023,35.38795778,35.02143715,35.88917656,35.62959252,34.91807336,35.27309977,35.03692685
10589.00000000,35.36041687,35.96199175,36.04576058,36.89781899,35.43599211,35.15429866,35.37038028,35.03896509,35.87109519,35.61187639,34.93357001,35.25526782,35.01932086,35.33154401,35.97483737,36.05899554,36.90925429,35.44873525,35.16643787,35.38317131,35.01728537,35.88464073,35.62478242,34.91385342,35.26805056,35.03204170
